
Why not buying some extra beer and sell them on the beach? So, I could both get some enjoyment and make some money. So that was I did. 	B2

In the face of these recent events, our department also reviewed the contract with ProLine International, and found some interesting yet unpleasant details. 	C1

This college is famous for its art teachers and very skilled students, and yet it does not have its own gallery. 	C1

The host family was carefully selected, yet it was four miles away from school. 	C1

And finally, about the present, you have two options; either you get something typical from your country, which they may like because you know how much they like collecting things from all over the world, or I get something from the wedding list store and sent it to them with your name on it and we can sort it out when you arrive here. 	C1

This book is not only a guide to the history of music but also a compendium of theory. 	C1

In addition to that, if we move to the new premises, we can not only solve the above problems, but also gain other benefits such as a better environment. 	C1

If we go back in time we will see that the difference between the old and the modern films is not only the number produced but also the content. 	C1

Indeed, not only did they teach us useful knowledge, but they also organised practical exercises to ensure that we had assimilated all the information. 	C1

Furthermore, not only do I speak 	C1

For me, not only do extreme sports provide satisfaction of achievement, but they also help you to express yourself. 	C1

Nevertheless, I have no recollection of ever leaving my diary. In fact, I can clearly remember that I kept it with me all the time I was working. Neither do I remember losing it during the time I was on the platform waiting for my train to pull in. 	C2

Maybe he will eventually get over this terrible experience, but he's bound to be a lonelier boy than he was. Nor does Jack's future look any more promising. 	C2

There are also considerable disturbances during day-time. It is, for example, not possible to lead a conversation, e.g. on the veranda, without shouting. Nor is it possible to watch television peacefully without the thunderous noise in the background. 	C2

At first, I didn’t pay attention to the large number of magazines and newspapers she subscribed to. Neither did I oppose her 'need' to get new clothes every month. 	C2

If I had, I would try to do the best for them, just like my parents did, and very likely I would make the same mistakes. And yet, I think I would be a good and loving father. 	C2

I felt very embarrassed and I was sure I would get the sack. And yet the manager forgave me and I continued to work there. 	B2

I want a big garden because I have children. 	A1

She likes meeting other people because she wants to improve her English. 	A1

But if you don't take your car, you can rent a bike in the park too. 	A2

If I need a camera, I will use my mobile phone. 	A2

My father bought it for me when he saw my grades at school. 	A2

When you buy a pair of shoes, the second pair is free. 	A2

My father said that I should use green, but I don't like green, so I decided to use blue. 	A2

All of us were dancing while my father sang my favourite song. 	A2

In fact, I have to buy a desk, as I don't have one. 	B1

I usually read during the afternoon after I have finished my homework. 	B1

Before going out in the centre, we went to a pub in order to eat something together, but I didn't see my boyfriend because he stayed at home. 	B1

I haven't seen him since we were at school. 	B1

I'm really sorry that I'm not available to attend this since I'll be in China for an important meeting with a customer. 	B1

But I didn't remember my ring until I got back home. 	B1

Although the holiday was fantastic, I wished that you were with us. 	B1

My parents also want me to go on holiday with them this summer, although I want to stay with my friends. 	B1

There were lots of people waiting for us though we had never met them before.	B1

Believe me, once you have tried it, you'll never give it up. 	B2

Once you become an employee, you'll get discounts on books and CDs. 	B2

Some of us find it very useful whereas others still have difficulty in accepting technology as a valuable thing for everyone. 	B2

Getting to work by car is comfortable, and faster unless you are caught in a traffic jam. 	B2

Unless the situation improves, we will be forced to try a new supplier. 	B2

I can't say that I’ve changed much, except that now I'm blond! 	B2

It offers special services for students provided you show your student card. 	B2

Also, provided that some customers are always in the shops, the electricity is not really "wasted". 	B2

As far as I am concerned, keeping animals in zoos is not cruel as long as the zoos keep to certain rules concerning the conditions the animals have to be kept in. 	B2

I decided to go to Paris as soon as I finished university. 	B2

The jazz, rock and classical concerts were really entertaining except that there were some concert halls which were too small for the audience. 	B2

So take a rest in your hotel, in order that you can be prepared for your packed schedule. 	B2

To sum up, the festival was successful, so I hope most people enjoyed the festival despite the fact that there were some problems with the poor sound system, and so on. 	B2

Due to the fact that the mass of cars pollute the cities and the environment, we are forced to give up our city habits and learn to be more sensible by using public transportation. 	B2

Whatever you choose, you'll probably have to share it with other people. 	C1

Whatever the cause of the fall in the standard of your services is, we would strongly recommend that you take all the necessary measures to make sure that this won't happen again. 	C1

Wherever you go, you find shops, hotels and pubs which are full of tourists. 	C1

Whoever we appoint, he/she should be a well-qualified, educated and flexible person. 	C1

Nowadays it is widely argued that professional sports are damaging to people's health in that they involve gruelling training sessions as an integral part of the occupation. 	C2

It's often said that nowadays people must be proud of medical advances, in that life is getting considerably longer. 	C2

She lives in a small flat in the town - it's great! 	A1

I have an appointment with my G.P. at 5.45 pm. 	A1

You can make a quick snack, for example a sandwich. 	A1

We have a big garden and a small swimming pool. 	A1

I like it because it is an interesting place. 	A1

It's an old house, about 50 years old. 	A1

He's a very good man. 	A1

It is a very beautiful place. 	A1

It's a very nice town. 	A1

I work at the weekend and I'm very busy from Monday to Friday. 	A1

I can come to see you on Friday in the morning. 	A1

If you are at home, I can come tomorrow. 	A1

We are going to the sports centre by car. 	A2

I go to college every day. 	A1

In my free time I usually play football. 	A1

In my free time usually I stay at home. I watch TV, read books 	A1

I like rice and sweet dishes. 	A1

My house is opposite the new café. 	A2

For the first class you need to bring color pens and papers. 	A2

I think it's on the red sofa. 	A2

It has the latest technology. 	A2

The best place is La Baule, which is Europe's biggest beach. 	A2

It was the most expensive mobile phone in the shop. 	A2

Every 5 minutes, he makes another great joke. 	B1

Maria cried, but after a few minutes, she dried her tears and said: "Tomorrow will be another day! 	B1

The weather is very cold at night. 	B1

This programme will be shown on television next Friday. 	B1

Education in the future will change in a good way. 	B1

But remember this: friends are important, but they are not for life. Your family will always be there to support you. 	B1

Yes, sometimes I like shopping for clothes. 	B1

Dear Mary, I spent a week in Dubai and I am going to spend another week in Al Ain. 	B1

In 'Master' they've got excellent pasta, which is another reason why I love the restaurant. 	B1

I'm sorry but I won't be able to go to the English class tomorrow because I'll go to Maldonado to see my mother that is ill. But I can go another day to cover the work I've missed. 	B1

Personally I think that it is better to stay at another hotel such as a Holiday Inn. 	B1

She saw his blue jacket in a shop on the other side of the street. 	B1

I moved to this house because the other house was very small, and my brother and I have to share a bedroom. 	B1

We need a new distribution company, because the other companies are very expensive. 	B1

In the first lesson we did some games in English, so I met all the other people in the class. 	B1

 I mean that you can watch one or two hours a day but the more you watch, the worse you become. 	B2

The better education you have, the better opportunities you can get. 	B2

I like this place because is very nice and quiet. 	A1

If you like, then we can go this Saturday. 	A1

I want to let you know about this area and the shops near here. 	A1

The football class and tennis class are the best things about this college. 	A1

I like this place because there are many cultures. 	A1

 this summer I want to spend my holiday in my country, Bulgaria. 	A1

I have a good plan for this weekend. 	A1

I'll call you this evening. 	A1

I found this information in: www.artschool.com, 	A2

My mother told me that this food is healthy food and good for me. 	A2

I am writing this letter to tell you about my favourite birthday present, which was a laptop. 	A2

You can contact me by calling me on this number 07939187752. 	A2

Would you like to buy this book? 	A2

I am writing this letter to tell you about my favourite birthday present which was a laptop. 	A2

You can contact me by calling me this number 07939187752. 	A2

Would you like to buy this book? 	A2

Could you send someone who can check where the problem is and try to do something about this problem. 	A2

Many people gave me presents. My mother gave me a dress. I like it best because it is beautiful. The colour of this dress is beautiful. 	A2

 It is in Colindale, in the North of England. The rent is about £1000. If you are interested this house, please call me on my mobile phone. 	A2

I also want to see that film. 	A2

I know we have that course in our college. 	A2

Yesterday, I went shopping to Collesione for clothes. I bought a skirt and a T-shirt, because we have a party this week. They were very cheap. They cost £10. You should go that shop. 	A2

I want do another course, like Maths. I want to study that course because I will do some exams in June and I need some help with Maths. 	A2

The colour is blue and I like that colour because it's my favourite. 	A2

I bought these clothes because they weren't expensive. 	A2

I bought these things because they were perfect. 	A2

I bought them because I love these colours. 	A2

 you can visit the Old Museum, the Green Park, the old bridge and old church. These places are very old. 	A2

I bought a swimsuit, shorts, t-shirts and sunglasses. I'll need these things because it's summer time. 	A2

The first jeans I wanted were cheaper, but too small. These jeans are better and they're pretty good for me. 	A2

The cost of those clothes was £300. 	A2

I love to play those instruments. 	A2

I went shopping for clothes yesterday. I bought some jumpers and trousers. I bought those clothes because I'm going to Japan next Friday and there the weather is cold. 	A2

It is black and pink, I like those colours very much. 	A2

Hi Mark, Thank you for your lovely letter which I received this morning. 	B1

It was the best decision I've ever made. It happened this summer. 	B1

 There's this flame of passion between them. 	C2

It's a story where there's this old man who makes a marionette that comes to life. 	C2

In our group there was this girl, tiny and fragile, very sensitive; she had a special way with words. 	C2

What is more, not only is this rare talent of theirs used for public pleasure but also for international sports success, which makes us all proud. 	C2

This characteristic of his is shown in every situation of his life. 	C2

I also told her that if I had been in her shoes, I would not have put up with that sort of behaviour. 	C2

Nowadays, celebrities, like pop stars or football players, are often worshipped by hysterical crowds of fans who can't see through the mask that those so-called heroes make up to sell the product that they are. 	C2

I live with my family. My home is a flat. 	A1

 my neighbours are very nice and helpful. 	A1

I like my teachers. 	A1

I live with my mother and her boyfriend. 	A1

Our house has four rooms, one bathroom and one toilet. 	A1

It's very important for me because it's my sister's jacket. 	A2

I'll wear them at Linda's party. 	A2

All of my friends were there. 	A2

I bought some T-shirts and jeans, because some of my clothes are too small for me. 	A2

Bring some of your DVDs. 	A2

But after that I saw that I spent all of my money! 	A2

I spent a long time receiving presents, all of my family were here. 	A2

They were having the time of their lives, watching all the animals the zoo had, but when they returned to their car, they saw that someone was stealing Paul's suitcase. 	B1

They filmed the artists and their work. 	B1

I couldn't see their faces. 	B1

When I go out with my friends, I actually like wearing clothes that attract people's attention. 	B1

The second reason is: it is too far from the children's school and, unfortunately, I haven't got a car. 	B1

It was the biggest TV in the bazaar with its huge, black screen. 	B1

The journey was quite long but Verona is a great city, with its buildings and churches. 	B1

They've chosen my school because of its size. 	B1

 yet everyone has their preference for one or another. 	B2

Everyone has their own opinion. 	B2

IBM is a very important customer for us and they ordered 10,000 colour copies which show their new product. 	B2

I decided to spend the rest of my holiday in my parents' house, near the sea. 	B2

So, if you want to study animals' behaviour, try to do it without changing the real circumstances in which they act! 	B2

Actually, I know a great one and they can make a little discount for us because the owner is a friend of my father's . 	B2

Living in Greece, I have had a chance to realise how much tourism can affect one's life. 	C1

After one has spent enough time away from one 's parents and has a personality of one's own, it is definitely possible to move in with one's parents. 	C1

In my opinion, this process depends on one's ability to open another way of communicating apart from one's mother language. 	C1

However, I believe that in order to maintain its popularity, the programme should keep some of the series' aspects the same, but alter some others. 	C2

Olivia's experiences probably are the narrator's. 	C2

He started to shake me and meanwhile I heard a familiar voice; it was my father's. 	C2

Suddenly, after two weeks I realised that my bank account was empty and so was my friend's. 	C2

There were no photographs of him in Ann 's mother's albums. 	C2

They spent two weeks together at Emily's grandmother's house, after fourteen months of dating. 	C2

Near my home there are some shops. 	A1

My house has got three rooms. 	A1

I had a lot of friends in this town. 	A1

For homework we have to write lots of things. 	A1

In my home are 3 bedrooms. I have a big kitchen and small toilet. 	A1

The first floor has two bedrooms and a big bathroom with a bath. 	A1

I go to India every year to see my friends and family. 	A1

I go to college every day. 	A1

This notice is for all students: we are going to have a concert at school. 	A2

It was exciting as both teams played well, but India won the match. 	A2

I'm just writing to say hello, and to tell you a few things. 	A2

I think we should bring some water to drink. 	A2

I bought them because I don't have any clothes for the summer and I need them! 	A2

The weather was great. There were no clouds. 	A2

I want to see that film but I have no time today because I have more work at home. 	A2

If you want more details, you can call this number. 	A2

We will meet at my house at 10.15, so we will have more time in the club. 	A2

We danced, played games and had lots of fun . 	A2

The new art class starts next Monday and each class is about 1 hour long. 	A2

Yesterday I bought three t-shirts: one blue t-shirt, one pink t-shirt and one yellow t-shirt. 	A2

We have an extra ticket and are wanting you to come. 	A2

But we didn't have much money, so we didn't buy many things. 	A2

I want to sell the television because I haven't got much time to watch it. 	A2

There aren't many tickets. 	A2

I bought them because I haven't got many winter clothes. 	A2

We played so many games, like dog and bone, four corners, and many more. 	A2

We visited so many places, mostly monuments. The weather was perfect. 	A2

I know, I bought too many things but I liked all of them. 	A2

I spent all of my money! 	A2

Some of my friends gave me books. 	A2

The competition was very tough because both of the teams were good. 	A2

Many of my relatives and friends had come. 	A2

I enjoyed the party. I had invited five of my friends and my family. 	A2

Without a library card you can't take any of the books with you. 	A2

So several days ago we received a complaint. 	B1

I took it and wished to have millions of dollars. 	B1

They interviewed a few of the students, the teachers and the headmistress. 	B1

I went with my friends so we could spend a little time together. 	B1

I had a bit of free time, so I took the bus and I went to my friend's house. 	B1

I just watch a little bit of TV when I come home from school. 	B1

I'm convinced that most people watch too much TV these days. 	B1

If you haven't got enough credit on your phone, we can meet at 11 am at the bookshop. 	B1

I think if we meet at 8 pm, we'll have plenty of time to buy the tickets and some drinks. 	B1

We went to loads of beautiful places. 	B1

How much television do you watch? 	B1

Do you watch much TV? 	B1

Hello Marina. Unfortunately I have so much work at the moment that I can't help you. 	B1

My neighbours are making too much noise. 	B1

Have you got many friends in England? 	B1

 How many channels are there in Britain? 	B1

In my opinion you should spend half of your holiday with your parents and the other half with your friends: I think this would be the best thing to do. 	B1

Anyway that's enough of my news! 	B1

Although I knew which kind of dress I wanted, none of the stores had it. 	B1

Because almost all of the programmes are stupid. 	B1

His name is Richard and since we were just little kids, we've spent nearly every day together. 	B1

I spend very little time outside, and I know I do not have enough stamina and strength. 	B2

We are sick of working hard for so little money. 	B2

There are so few animals living on the earth today and the pandas have so few places left to live and to eat, so we must try helping these animals. 	B2

Second, we would draw your attention to the fact that neither party could foresee or predict the recent rise in the price of wheat. 	C1

In the Czech Republic, somewhere between those two extremes, either way is possible. 	C1

This way, the toilet can be accessed easily from either floor. 	C1

Either of the measures is recommended and those measures are bound to enhance the company's competitive power. 	C1

Of course if you are not at all interested in sports, neither of these games will be of any interest to you. 	C1

However, you forgot to add that neither of us could foresee the rise in the price of wheat. 	C1

My kitchen is absolutely cramped. I love cooking and despite the fact that I have no space, I managed to fit in a table as well as millions of cookbooks and all the necessary kitchen tools. 	C1

I'm going to make loads of cookies this year and will give them in nice little boxes to my family and friends. 	C1

I received tons of plastic ducks every time I had my birthday or some kind of celebration. 	C1

We have come a long way and climbed many a mountain but are we really better off than our ancestors? 	C2

Her father's pharmacy was broken into very often, the local drug addicts were relentless and Mary was threatened many a time on her way home from work. 	C2

It has raised many an issue which I would like to comment upon here. 	C2

I'll be waiting for you. 	A2

We will be starting at 12 o'clock this afternoon. 	A2

Tomorrow please come at 4.30 pm because I'll be working before. 	A2

Tomorrow I'll be studying in the morning, so you can come at 2. 	A2

However, I shall be attending class the day after tomorrow and I shall cover the work I miss by copying it from John. 	B1

We will be waiting for you at the River's Café at 6.30. 	B1

I would like you to know that I won't be attending your English class next week. 	B1

I won't be coming because my family and I are going on a tour of London. 	B1

Will they be holding any activities at night? 	B2

Will I be needing any money? 	B2

What will you be doing in a few years if now you don't even try to do anything? 	B2

Will I be needing any money? 	B2

As far as I'm concerned, we should definitely do some additional publicity, particularly for the new offerings which might be coming up. 	C1

For example, your boss may be calling at 10 pm asking you to prepare a report for next day's meeting. 	C1

You are not going to believe what I am about to tell you! 	B2

I'm in a hurry, my class is about to begin. 	B2

They are to offer the spectators a view of the variety and the beauty of the world we are surrounded by and which we are about to destroy. 	B2

I am afraid that July is the only appropriate month, because I am due to start work in August. 	B2

As some of the members of our team are due to be present at a sales promotion programme next Friday, the marketing meeting once scheduled for next Friday is postponed to next Saturday. 	B2

Dear Erica, I am sorry that I cannot attend the meeting at head office as expected, as I am to go on a business trip to New York then. 	B2

He is to come to Athens next Friday. 	B2

I know what you 're about to answer, and moreover you might be right; 	B2

We're about to introduce a new identity card system in our company. 	B2

My company has a high reputation for manufacturing healthy foods and we are just about to launch a newly-developed healthy snack for children which requires financial backing urgently. 	B2

 We have no right to do so, because they are to be respected as much as any other living form on this planet! 	B2

They are to have their passports with them. 	B2

You're to sit in front of the TV and just watch the film. 	B2

Our annual conference for HR managers is due to take place on 10 December 2010. 	B2

However, the demand for products is still estimated as ‘normal’ and is due to increase within the next 6 months. 	B2

I am sorry but we are to leave a bit earlier - at about 16.00. 	B2

She was going to return it but she saw something very strange, her number was on the screen. 	B1

She didn't know what was going to happen. 	B1

We were going to meet two days later in the square next to the centre. 	B1

I've just bought a new dress, and a beautiful black T-shirt. When I saw them, I thought they would be great for tonight's party. 	B1

 we thought that the film would be horrible because of the title but when the film started, the story was beautiful and Mauricio and I liked it a lot. 	B1

As I saw the advert, I knew it would be a lovely birthday present. 	B1

Two days before, I told him that our father was about to buy a brand new car. 	B2

When I was about to answer the question, I realised that it was not as easy as I had thought. 	B2

Dear Helen, Believe it or not, I was just about to write you a letter when I received yours. 	B2

Just as we were about to climb through the broken window, a policeman arrived on the scene. 	B2

In addition, when I was on the point of leaving the office, another phone rang. 	B2

In fact he simulated his death to escape from the police, who were on the point of catching him fora penicillin racket. 	B2

It was quite early in the morning, only 7.15 am, and my plane was due to leave in about 40 minutes. 	C2

Ten minutes after the time we were due to begin, she arrived. 	C2

We have succeeded in persuading the local Council that the factory that was due to be built near the lake was dangerous. 	C2

This summer I will have been working for three years for my company  	B2

Now I am staying in Hastings in England and this month, I will have been studying English for seven months. 	B2

I think I could have a holiday just in July because I will have been working for my company for one year by the end of the June. 	B2

I do not think that this aspect is really necessary because it is supposed that  you will have been studying very hard to occupy that job . 	C2

I'm sure I will have learned today's lesson by the next lesson. 	B2

It seems that the decorative role of clothes will have disappeared by the year 2050. 	B2

I think that the best time for me to visit Scotland would be in July, because I will not have finished my university exams by June. 	B2

 Once we have finished, it we won't have done more than 40 km, and there are just another 10 to get to the Lakeside Inn. 	B2

There is no problem if you want to leave at 4.30 pm as the match will have finished by that time. 	B2

First of all, if you go to work by bicycle every day, at the end of the month you will have saved more money because you won't have spent it buying petrol. 	B2

If you have ever read a fairytale by Hans Christian Andersen you will surely have discovered why this man is so famous worldwide. 	C1

However, sales will possibly have fallen to 5000 units again by the end of the year. 	C1

As you will have heard, this year's work experience programme in Britain was in general a success. 	C1

All of this is because her book will have included the cultural traditions that go with the dishes. 	C1

 I hope I will have reassured you. 	C1

Will he have changed? 	C2

I will see you soon. 	A1

I'll come at 7 o'clock. 	A1

I will try to come to see you tomorrow. 	A1

I'll bring a football ball with me. 	A1

I shall come with you. 	A2

We shall take a bus to the sports centre. 	A2

We shall go together next year! 	A2

Without them I will not be able to play football. 	A2

Can you come at 7 o'clock? I won't be at home before.  	A2

Will you come? 	A2

And what shall I bring to the party? 	A2

Shall I wait for you? 	A2

Shall I buy you one? 	A2

Will you have a mobile phone? 	A2

Will you come by train? 	A2

Will you come tomorrow at 6.35 pm to my house? 	A2

 Will you send it for me? 	A2

Shall we go to my friend's house to get it? 	A2

Shall we go there together? 	A2

My mother will drive us there. 	A2

 and my elder sister will help us too. 	A2

The work will start at 8 a.m. and finish at 2 p.m. The new schedule starts on 1 June. 	B1

I won't be able to get there at the time we agreed. 	B1

It will be hotter because of global warming.  	B1

But, if you go on holiday with your parents, there are some advantages too: you will not have money problems and your parents will not worry about you too much! 	B1

I won't live here in the future, because in March I'm moving to Lima, to study at the university. 	B1

I promise that I shall cover all the work and give it to you tomorrow. 	B1

After that, I shall go to the beach. 	B1

We shall have a meeting regarding this next week. 	B1

However, we shall not forget to mention the legal and social consequences of such a merger to the average employees. 	C1

Therefore, my client shall not release you from the agreement, which is binding upon both parties. 	C1

I must believe, believe in myself and in everybody else, and mainly in what I look for, this way I shall never lose hope. 	C2

I shall always remember it as the city of lights. 	C2

I shall always keep it in mind, in order to keep my children close to me and avoid being hated. 	C2

I came to the conclusion that the Excel Academy is not worth the money our company paid and that we shall not send further candidates there. 	C1

Once more I invite you wholeheartedly to stay at my place and I hope we shall meet in November. 	C2

 we shall probably have several years more to live. 	C2

 I 'm going to wear them on holiday. 	A2

It is going to start at half past four. 	A2

 It's going to be hot. 	A2

We are going to take a taxi to get to the sports centre. 	A2

What are you going to wear? 	A2

What colour paint are we going to use? 	A2

Are you going to come tomorrow evening? 	A2

I'm going to use pink paint. 	A2

My mum is going to take us by car. 	A2

What time are you going to come? And what are you going to bring?  	A2

I think this Saturday is going to be a nice day. 	A2

It's going to be fantastic. 	A2

It is going to be great fun. 	A2

You should wear comfortable clothes because you are going to be hot. 	A2

I am not going to go to school tomorrow. 	B1

Also you can do whatever you want because there is not going to be an adult there to stop you. 	B1

When we realized it was going to be an extremely hot day, we took water. 	B1

We were going to meet at 11.30 am but instead we will meet now at 2.30 pm at the same place. 	B1

I know that I 'm never going to forget this moment. 	B1

Although we are really happy with your new and, maybe, better job, we are really going to miss you. 	B1

She didn't know what was going to happen. 	B1

We were going to meet two days later in the square next to the centre. 	B1

I'm not going to be able to meet you next Tuesday, because I have to go to the dentist at 5.30. 	B1

I'm sure I'm not going to live in Kutná Hora forever. 	B1

We were going to get married two months ago but we broke up and I really didn't know why. 	B1

We were going to have a cup of coffee on Tuesday morning, do you remember? 	B1

I think you're going to like it. 	B1

And don't you think you are going to miss your parents? 	B1

I think I am going to enjoy that class. 	B1

I think that I am not going to sleep tonight because tomorrow is an exciting and interesting day. 	B1

As a matter of fact, apart from teenagers programmes and children's cartoons, there is not much to watch, and this is not going to teach you many things about life! 	B1

Fortunately, he was told his boss was going to be a bit late, so he had some time to go back home. 	B1

I was very worried but at the end he called me and told me he and his family were fine and that he was going to arrive tomorrow. 	B1

Mario Soares is already an old man, nearly 70, who is probably going to finish his active political life in 2 or 3 years. 	C1

As the new store is going to be the first and only one in Moscow, and, to make matters worse, it is going to be located close to our most successful outlet, it is undoubtedly going to have a detrimental effect on our company. 	C1

Additionally, many British people stay at "Tall Trees Campsite", so I guess we would be forced to speak English all the time, which is also great because it is surely going to help us to improve our English skills. 	C1

But I don't know if I'm going to still live here. 	B1

First, I am going to briefly introduce the three main activities offered by the club. 	C2

Nobody is going to even look at you when your sister is there. 	C2

I'm working this Saturday and Sunday morning. 	A2

We are having the meal at 7pm. 	A2

They are going back on 20th July. 	A2

 Are you coming? 	A2

 It starts at 6. When are you coming? 	A2

 Where are you going? 	A2

I’m attending my grandmother’s funeral tomorrow. 	B1

We’re expecting a child very soon. 	B1

The movie is starting at 8 o’clock. 	B1

Are you visiting my country on your next holiday? 	B1

Why are you moving to a different area? 	B1

We’re throwing a party for fun on 5th January. 	B2

She is joining the course on Friday. 	B2

So are you planning to visit Japan then? 	B2

When is the festival starting and when is it finishing? 	B2

What kind of seminar materials are you providing? 	B2

I'll tell you more when I meet you. 	A2

Can you, please, call me when you find it? 	A2

I hope you enjoy your holiday too. 	A2

I hope you come to visit me soon. 	A2

 It begins on 8 o'clock in the evening. 	A2

The class is on Monday.  It starts at 6:00 pm and finishes at 7:00 pm. 	A2

I'm planning to move as soon as I finish college because job opportunities in my area aren't good. 	B1

I will let you know as soon as I get the exact date. 	B1

 by the time he gets home, he will just want to go straight to bed. 	C1

By the time you arrive the information office at the airport will be closed, as at 11.00 o'clock a full day strike will start. 	C1

We would suggest that our management takes a closer look. 	C1

I recommend that we go to the theatre in Ginza where "Miss Saigon" is on. 	C1

Moreover, we insist that the agreement between you is legally binding . 	C1

Only when we understand that, will we be able to live in better societies. 	C2

Moreover, I think that only when people manage this will they be able to move on with their lives and offer something new to humanity. 	C2

And, sadly, I also believe that only when something really catastrophic happens will citizens face reality and accept that measures must be taken. 	C2

I'm sure I can beat you at chess. 	A2

I am not sure what I want to do but I am sure we will find something to do. 	A2

I’m sure that you will love it. 	A2

It's important that you take breaks and don't work all the time. 	B1

It's important that you eat healthy food. 	B1

I think it's important that you analyze each point to decide what to do. 	B1

If it is possible I would like to pay by credit card. 	B1

If possible, please re-deliver the same goods right now. 	B1

I'm not free at 6 so I'd change it to 9 if it's possible. 	B1

If it's possible, could you send the cards to my office in London? 	B1

I would prefer the 15th of July if it is possible. 	B1

The opening hours are quite convenient but, if possible, I would like the pool to open a bit earlier - at 8.30 am, for example. 	B2

Our sales department staff are heavily involved in several international projects, so it is necessary to improve their foreign language skills. 	B1

But sometimes it's essential to do what your parents want you to do. 	B1

In the centre of town it is possible to do more activities after school. 	B1

 It was impossible to install the system. 	B2

If you have to choose between two schools, I think it's important for you to know what they’re like. 	B1

It's impossible for me to meet with you at six o'clock. 	B1

It is important for everyone to attend this meeting. 	B1

 It's essential for me to go because I think I can't study physics by myself. 	B1

It seems clear to me that swimming is good for the whole body. 	B2

It is obvious that some people prefer reading books. 	B2

It is possible that we can be educated by TV. 	B2

It seems obvious that it is not necessary. 	B2

It does not seem possible that we can live without any private life. 	B2

It is likely that by reading books we will learn some new words and phrases so that we will be able to write better. 	B2

It is possible that only one computer will do this. 	B2

They are unlikely to arrive on Friday. 	B2

We are sure to increase our turnover and at least our profit. 	B2

Whenever money is involved, some problems are likely to happen. 	B2

If you see a movie, it is likely to have been made with computers. 	B2

It is clear that we can't live without computers today. 	B2

It seems obvious that this oil comes from the gas station. 	B2

Computers became part of the human life style because they help us to make our lives easier, but it is clear that we should never depend on machines to handle our lives. 	B2

Due to the introduction of a new staff appraisal form, it is crucial that you take part. 	B2

It's obvious you can't ride forty kilometres twice a day, unless you're very sporty. 	B2

It is essential that you know the advantages of our new product in order to sell this bag efficiently. 	B2

If you want to come earlier or if there's a public transport strike 	C1

It is almost certain that we'll have fights in the future but we will probably overcome them. 	C1

It is painfully obvious that it will rescue our city from the pollution and fumes that cars are producing. 	C1

 It is highly unlikely that the goods can vanish from your warehouse without that being noticed. 	C1

You can see a lot of special places in Wroclaw. 	A1

You can make a quick snack, for example, a sandwich. 	A1

I cannot come to see you. 	A1

I'm very nervous and I can't say anything. 	A1

Can you come for dinner Monday at 6.00 pm? 	A1

Can we go to the park on the Sunday? 	A1

I can cook. 	A1

I can write English. 	A1

 He cannot go up stairs. 	A1

 I can’t read very well. 	A1

Can I help you? 	A1

What can I do for you? 	A1

How can I help you? 	A1

If you want, I can come to your house and I can help you with for example some housework on Sunday this weekend. 	A1

The shop is next to the post office. There you can find milk, juices and sweets but you can't buy meat. 	A1

I cannot see you today. 	A1

I'm sorry I can't see you now because I am very busy at work. 	A1

Can you come on Sunday at seven o’clock? 	A1

Can you call me? 	A1

You can wear anything you want. 	A2

You can’t bring your mobile phone. 	A2

You cannot wear jeans or flip-flops. 	A2

Can't you go with your parents some time and with your friends later? 	B1

Why can't she visit them alone and I can relax at the beach? 	B1

You can ask your parents what they think you should do, can't you? 	B1

You can also write postcards and letters to your friends. 	B1

I can only tell you what I think about it, because you have to decide. 	B1

I can't even remember the girl's face. 	B1

The trouble is that I can't really afford it. 	B1

 spending an entire summer without your friends can be very boring. 	B1

Sitting all day long in front of a computer can be very stressful. 	B1

The centre of town can be more dangerous and noisy. 	B1

They invented a robot which plays football, can you believe this? 	B1

It cost me £50! Can you believe that! It was expensive but worth it! 	B1

In case you need them , I can easily provide references. 	B2

On the other hand you can hardly imagine an evening when you are sitting in your armchair, the tea is on the table and you are reading your favourite novel on a computer screen. 	B2

As you read her book, you can probably imagine what kind of personality she has got, and after finishing it, you will be more cheerful than before. 	B2

some young people can feel bored when they have to walk a lot and look at  very old things. 	B2

Too much work can cause "stress" and heart problems. 	B2

You look very pale and you can’t be feeling well. 	B2

I think that it can’t be true. 	B2

 He can't be; he is too young. 	B2

It cannot be any good for these animals to be taken away from their natural surroundings. 	B2

You can’t forget your friends. 	B2

he can't go on behaving like this. 	B2

